customerID,Male,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NumServices,AverageCharges,TenureBucket,TenureContract,HighPaying,CostPerService,ServiceRatio,PricePerTenureMonth,TenureMonthlyCharge,TenureNumServices
4937-QPZPO,True,False,True,True,61,True,True,True,False,False,True,False,True,True,One year,True,Electronic check,99.9,6241.35,False,6,100.66693548387096,5+ years,5+ yearsOne year,True,14.38099078341014,0.6666666666666666,99.05564516129031,6093.900000000001,366
2925-VDZHY,True,False,True,True,72,True,True,True,True,True,True,True,True,True,Two year,False,Credit card (automatic),88.7,6501.35,False,9,89.05958904109589,5+ years,5+ yearsTwo year,True,8.905958904109589,1.0,87.84452054794521,6386.400000000001,648
6981-TDRFT,True,False,True,True,44,False,False,True,False,False,True,True,True,True,One year,True,Electronic check,54.3,2317.1,False,5,51.49111111111111,3-4 years,3-4 yearsOne year,False,8.581851851851852,0.5555555555555556,50.28444444444444,2389.2,220
3413-CSSTH,True,False,False,False,41,True,True,True,False,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),55.7,2237.55,False,4,53.275000000000006,3-4 years,3-4 yearsMonth-to-month,False,10.655,0.4444444444444444,51.94880952380953,2283.7000000000003,164
8033-VCZGH,True,False,True,False,50,True,True,True,True,False,True,False,True,True,One year,True,Electronic check,103.95,5231.3,False,7,102.57450980392156,4-5 years,4-5 yearsOne year,True,12.821813725490196,0.7777777777777778,100.53627450980392,5197.5,350
4789-KWMXN,True,False,True,False,47,True,True,True,True,False,True,True,True,True,One year,True,Credit card (automatic),110.85,5275.8,True,8,109.9125,3-4 years,3-4 yearsOne year,True,12.2125,0.8888888888888888,107.603125,5209.95,376
0224-NIJLP,True,False,True,True,8,True,False,False,False,False,False,False,False,False,Two year,False,Mailed check,20.15,165.5,False,1,18.38888888888889,<1 year,<1 yearTwo year,False,9.194444444444445,0.1111111111111111,16.15,161.2,8
7542-CYDDM,True,False,False,False,18,True,False,False,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.05,358.5,False,1,18.86842105263158,1-2 years,1-2 yearsMonth-to-month,False,9.43421052631579,0.1111111111111111,17.813157894736843,360.9,18
4718-WXBGI,True,False,True,True,72,True,True,True,True,True,True,True,True,True,Two year,True,Credit card (automatic),91.95,6614.9,False,9,90.61506849315067,5+ years,5+ yearsTwo year,True,9.061506849315068,1.0,89.3554794520548,6620.400000000001,648
2867-UIMSS,True,False,False,False,1,True,False,True,False,False,False,False,False,True,Month-to-month,False,Electronic check,80.5,80.5,True,3,40.25,<1 year,<1 yearMonth-to-month,True,10.0625,0.3333333333333333,0.0,80.5,3
8495-PRWFH,False,True,False,False,42,True,True,True,False,False,True,False,False,False,Month-to-month,False,Electronic check,55.65,2421.75,False,4,56.31976744186046,3-4 years,3-4 yearsMonth-to-month,False,11.263953488372092,0.4444444444444444,55.02558139534884,2337.3,168
0439-IFYUN,False,True,False,False,18,True,False,True,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.7,1294.6,False,3,68.13684210526316,1-2 years,1-2 yearsMonth-to-month,True,17.03421052631579,0.3333333333333333,64.20526315789473,1344.6,54
5716-LIBJC,False,False,False,True,13,True,True,True,False,True,True,False,True,True,One year,True,Credit card (automatic),104.15,1299.1,False,7,92.79285714285712,1-2 years,1-2 yearsOne year,True,11.59910714285714,0.7777777777777778,85.35357142857141,1353.95,91
2868-LLSKM,False,False,True,True,68,True,True,True,False,True,False,True,False,False,One year,True,Bank transfer (automatic),83.65,5733.4,False,5,83.0927536231884,5+ years,5+ yearsOne year,True,13.8487922705314,0.5555555555555556,81.8804347826087,5688.200000000001,340
8111-RKSPX,True,False,False,False,4,True,True,True,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),72.2,305.55,True,3,61.11,<1 year,<1 yearMonth-to-month,True,15.2775,0.3333333333333333,46.67,288.8,12
2988-QRAJY,True,False,False,False,69,True,True,True,True,True,True,False,True,True,Two year,True,Credit card (automatic),110.05,7430.75,False,8,106.15357142857142,5+ years,5+ yearsTwo year,True,11.79484126984127,0.8888888888888888,104.58142857142856,7593.45,552
1585-MQSSU,True,False,False,False,17,True,False,True,False,False,False,True,False,False,Month-to-month,False,Mailed check,51.5,900.5,True,3,50.02777777777778,1-2 years,1-2 yearsMonth-to-month,False,12.506944444444445,0.3333333333333333,47.16666666666666,875.5,51
0071-NDAFP,True,False,True,True,25,True,True,False,False,False,False,False,False,False,Two year,False,Credit card (automatic),25.5,630.6,False,2,24.253846153846155,2-3 years,2-3 yearsTwo year,False,8.084615384615384,0.2222222222222222,23.273076923076925,637.5,50
2856-NNASM,True,True,False,False,43,True,False,True,False,False,False,False,True,True,Month-to-month,True,Mailed check,89.55,3856.75,True,4,87.6534090909091,3-4 years,3-4 yearsMonth-to-month,True,17.53068181818182,0.4444444444444444,85.61818181818181,3850.65,172
7328-ZJAJO,False,False,True,True,59,True,False,False,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.5,1222.65,False,1,20.3775,4-5 years,4-5 yearsTwo year,False,10.18875,0.1111111111111111,20.0525,1150.5,59
6458-CYIDZ,False,True,False,False,5,True,False,True,True,True,False,False,False,False,Month-to-month,False,Electronic check,80.7,374.8,False,4,62.46666666666667,<1 year,<1 yearMonth-to-month,True,12.493333333333334,0.4444444444444444,49.01666666666667,403.5,20
8559-CIZFV,True,False,True,True,21,True,True,True,True,True,False,True,True,False,One year,False,Mailed check,77.5,1625.0,True,7,73.86363636363636,1-2 years,1-2 yearsOne year,True,9.232954545454543,0.7777777777777778,70.3409090909091,1627.5,147
1090-PYKCI,False,False,True,True,69,True,True,True,True,True,True,True,True,False,One year,True,Credit card (automatic),105.1,7234.8,False,8,103.35428571428572,5+ years,5+ yearsOne year,True,11.483809523809525,0.8888888888888888,101.85285714285716,7251.9,552
3058-WQDRE,True,False,False,False,13,False,False,True,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),25.15,331.85,False,1,23.70357142857143,1-2 years,1-2 yearsMonth-to-month,False,11.851785714285716,0.1111111111111111,21.907142857142865,326.95,13
7547-EKNFS,True,False,True,False,42,True,True,True,False,True,True,False,True,False,Month-to-month,True,Bank transfer (automatic),95.25,3959.35,True,6,92.0779069767442,3-4 years,3-4 yearsMonth-to-month,True,13.153986710963457,0.6666666666666666,89.86279069767441,4000.5,252
2279-AXJJK,True,False,True,False,52,True,True,True,False,True,False,True,False,True,Month-to-month,True,Credit card (automatic),95.65,5088.4,False,6,96.00754716981132,4-5 years,4-5 yearsMonth-to-month,True,13.715363881401617,0.6666666666666666,94.20283018867924,4973.8,312
6769-DYBQN,True,True,False,False,46,True,False,True,True,False,False,False,False,True,Month-to-month,False,Electronic check,85.0,3969.4,True,4,84.45531914893617,3-4 years,3-4 yearsMonth-to-month,True,16.891063829787235,0.4444444444444444,82.6468085106383,3910.0,184
0909-SELIE,True,False,True,False,61,True,True,True,True,True,True,True,False,True,Two year,True,Bank transfer (automatic),80.8,4860.85,False,8,78.40080645161291,5+ years,5+ yearsTwo year,True,8.711200716845878,0.8888888888888888,77.09758064516129,4928.8,488
3417-TSCIC,True,False,False,False,29,False,False,True,False,False,False,False,False,False,One year,True,Mailed check,24.85,788.05,False,1,26.26833333333333,2-3 years,2-3 yearsOne year,False,13.134166666666664,0.1111111111111111,25.44,720.6500000000001,29
1042-HFUCW,False,False,False,True,25,True,False,True,False,True,False,True,False,False,One year,True,Credit card (automatic),54.75,1266.35,False,4,48.70576923076923,2-3 years,2-3 yearsOne year,False,9.741153846153846,0.4444444444444444,46.6,1368.75,100
4439-JMPMT,False,False,True,True,5,True,False,True,False,False,False,True,True,False,Month-to-month,True,Electronic check,85.75,470.95,True,4,78.49166666666666,<1 year,<1 yearMonth-to-month,True,15.698333333333332,0.4444444444444444,64.2,428.75,20
6537-OTKMY,True,False,False,False,15,False,False,True,False,False,True,False,True,True,One year,False,Electronic check,50.75,688.2,False,4,43.0125,1-2 years,1-2 yearsOne year,False,8.602500000000001,0.4444444444444444,39.840625,761.25,60
8999-EXMNO,False,False,True,True,19,True,False,False,False,False,False,False,False,False,Two year,False,Mailed check,20.15,387.7,False,1,19.385,1-2 years,1-2 yearsTwo year,False,9.6925,0.1111111111111111,18.3775,382.85,19
6725-TPKJO,True,False,False,False,44,True,False,False,False,False,False,False,False,False,Two year,False,Mailed check,20.05,845.25,False,1,18.78333333333333,3-4 years,3-4 yearsTwo year,False,9.391666666666667,0.1111111111111111,18.337777777777777,882.2,44
2446-BEGGB,False,True,False,False,6,True,True,True,False,True,False,False,True,True,Month-to-month,True,Electronic check,98.25,560.6,True,6,80.08571428571429,<1 year,<1 yearMonth-to-month,True,11.440816326530612,0.6666666666666666,66.05,589.5,36
7162-WPHPM,True,False,True,True,58,True,True,True,True,True,True,True,False,False,Two year,False,Credit card (automatic),71.6,4230.25,False,7,71.69915254237289,4-5 years,4-5 yearsTwo year,True,8.96239406779661,0.7777777777777778,70.48559322033897,4152.799999999999,406
1599-MMYRQ,True,False,True,True,62,True,False,True,True,True,False,False,False,False,One year,True,Credit card (automatic),81.45,4983.05,False,4,79.09603174603176,5+ years,5+ yearsOne year,True,15.81920634920635,0.4444444444444444,77.80317460317461,5049.900000000001,248
8821-KVZKQ,False,False,True,True,70,False,False,True,False,True,True,True,True,True,One year,True,Bank transfer (automatic),58.4,4113.15,False,6,57.93169014084506,5+ years,5+ yearsOne year,False,8.275955734406438,0.6666666666666666,57.10915492957746,4088.0,420
1496-GGSUK,False,True,False,False,1,False,False,True,False,False,False,False,False,False,Month-to-month,True,Mailed check,25.7,25.7,True,1,12.85,<1 year,<1 yearMonth-to-month,False,6.425,0.1111111111111111,0.0,25.7,1
6434-TTGJP,True,False,True,True,10,False,False,True,True,True,True,True,False,True,Two year,False,Credit card (automatic),53.7,521.0,False,6,47.36363636363637,<1 year,<1 yearTwo year,False,6.766233766233767,0.6666666666666666,42.48181818181818,537.0,60
0042-JVWOJ,True,False,False,False,26,True,False,False,False,False,False,False,False,False,One year,True,Bank transfer (automatic),19.6,471.85,False,1,17.475925925925928,2-3 years,2-3 yearsOne year,False,8.737962962962964,0.1111111111111111,16.75,509.6,26
0130-SXOUN,True,False,False,False,66,True,True,True,False,True,False,False,False,True,Month-to-month,False,Credit card (automatic),89.4,5976.9,False,5,89.20746268656715,5+ years,5+ yearsMonth-to-month,True,14.867910447761192,0.5555555555555556,87.8731343283582,5900.400000000001,330
2575-GFSOE,False,False,True,True,7,True,False,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.0,506.9,True,2,63.3625,<1 year,<1 yearMonth-to-month,False,21.120833333333334,0.2222222222222222,54.7375,483.0,14
2330-PQGDQ,True,False,True,True,51,True,True,True,False,True,False,True,False,False,One year,False,Bank transfer (automatic),84.2,4299.75,False,5,82.6875,4-5 years,4-5 yearsOne year,True,13.78125,0.5555555555555556,81.06826923076923,4294.2,255
1452-UZOSF,True,False,True,True,72,True,True,True,True,True,True,True,True,False,Two year,True,Credit card (automatic),106.1,7548.6,False,8,103.4054794520548,5+ years,5+ yearsTwo year,True,11.48949771689498,0.8888888888888888,101.95205479452056,7639.2,576
2097-YVPKN,True,False,False,False,65,True,True,False,False,False,False,False,False,False,Two year,False,Mailed check,25.75,1654.75,False,2,25.071969696969692,5+ years,5+ yearsTwo year,False,8.357323232323232,0.2222222222222222,24.681818181818183,1673.75,130
2842-JTCCU,True,False,False,False,2,True,False,True,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),46.05,80.35,True,2,26.78333333333333,<1 year,<1 yearMonth-to-month,False,8.927777777777777,0.2222222222222222,11.433333333333332,92.1,4
8597-CTXVJ,True,False,False,True,70,True,True,True,True,True,False,True,False,False,One year,False,Bank transfer (automatic),64.95,4551.5,False,6,64.1056338028169,5+ years,5+ yearsOne year,False,9.1579476861167,0.6666666666666666,63.19084507042254,4546.5,420
6631-HMANX,True,False,True,False,72,True,True,True,False,True,True,True,True,True,Two year,True,Credit card (automatic),85.45,6227.5,False,8,85.3082191780822,5+ years,5+ yearsTwo year,True,9.478691019786911,0.8888888888888888,84.13767123287671,6152.400000000001,576
9962-BFPDU,False,False,True,True,1,True,False,False,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.05,20.05,False,1,10.025,<1 year,<1 yearMonth-to-month,False,5.0125,0.1111111111111111,0.0,20.05,1
3296-SILRA,False,True,True,False,1,True,False,True,False,True,False,False,False,False,Month-to-month,True,Mailed check,76.4,76.4,True,3,38.2,<1 year,<1 yearMonth-to-month,True,9.55,0.3333333333333333,0.0,76.4,3
9681-OXGVC,False,False,False,False,5,True,True,True,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.5,514.0,True,6,85.66666666666667,<1 year,<1 yearMonth-to-month,True,12.23809523809524,0.6666666666666666,68.91666666666667,502.5,30
6394-HHHZM,True,False,False,False,3,True,False,False,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.7,57.5,False,1,14.375,<1 year,<1 yearMonth-to-month,False,7.1875,0.1111111111111111,9.2,62.1,3
5995-LFTLE,True,False,False,False,58,True,True,False,False,False,False,False,False,False,Two year,True,Credit card (automatic),25.3,1474.35,False,2,24.98898305084745,4-5 years,4-5 yearsTwo year,False,8.329661016949151,0.2222222222222222,24.56016949152542,1467.4,116
5180-UCIIQ,True,True,True,True,22,False,False,True,True,False,False,False,False,True,Month-to-month,False,Mailed check,40.05,880.2,True,3,38.2695652173913,1-2 years,1-2 yearsMonth-to-month,False,9.567391304347826,0.3333333333333333,36.52826086956522,881.0999999999999,66
1932-UEDCX,True,True,True,False,33,True,True,True,False,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),100.6,3270.25,False,6,96.18382352941175,2-3 years,2-3 yearsMonth-to-month,True,13.740546218487395,0.6666666666666666,93.225,3319.8,198
7153-OANIO,True,False,False,False,1,True,False,True,False,False,False,False,False,False,Month-to-month,False,Electronic check,69.95,69.95,True,2,34.975,<1 year,<1 yearMonth-to-month,False,11.658333333333331,0.2222222222222222,0.0,69.95,2
5188-HGMLP,True,True,True,False,54,True,True,True,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),74.0,3919.15,False,3,71.25727272727273,4-5 years,4-5 yearsMonth-to-month,True,17.814318181818184,0.3333333333333333,69.91181818181818,3996.0,162
0665-XHDJU,True,False,True,False,72,True,True,True,False,True,False,False,True,True,Two year,True,Electronic check,99.4,7285.7,False,6,99.80410958904108,5+ years,5+ yearsTwo year,True,14.257729941291585,0.6666666666666666,98.44246575342466,7156.8,432
6521-YYTYI,True,False,False,True,1,True,True,True,False,False,False,False,True,True,Month-to-month,True,Electronic check,93.3,93.3,True,5,46.65,<1 year,<1 yearMonth-to-month,True,7.774999999999999,0.5555555555555556,0.0,93.3,5
8878-HMWBV,True,False,False,False,3,True,False,True,False,False,True,False,False,False,Month-to-month,True,Electronic check,49.15,169.05,True,3,42.2625,<1 year,<1 yearMonth-to-month,False,10.565625,0.3333333333333333,29.975,147.45,9
8265-HKSOW,False,False,True,True,72,True,True,True,True,True,True,True,False,True,Two year,False,Credit card (automatic),107.45,7658.3,False,8,104.9082191780822,5+ years,5+ yearsTwo year,True,11.656468797564688,0.8888888888888888,103.43630136986302,7736.400000000001,576
3544-FBCAS,False,False,True,True,72,True,True,True,True,True,True,False,True,True,Two year,True,Credit card (automatic),83.6,5959.3,False,8,81.63424657534247,5+ years,5+ yearsTwo year,True,9.07047184170472,0.8888888888888888,80.48904109589041,6019.2,576
5331-RGMTT,True,True,True,False,54,True,True,True,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),99.05,5295.7,False,6,96.28545454545454,4-5 years,4-5 yearsMonth-to-month,True,13.755064935064937,0.6666666666666666,94.48454545454544,5348.7,324
4759-PXTAN,False,False,True,False,59,True,True,True,False,True,False,True,True,True,One year,True,Electronic check,80.1,4693.2,False,7,78.22,4-5 years,4-5 yearsOne year,True,9.7775,0.7777777777777778,76.88499999999999,4725.9,413
7054-DMVAS,True,False,False,False,54,True,False,True,True,True,False,False,True,False,Two year,True,Bank transfer (automatic),65.3,3512.9,False,5,63.870909090909095,4-5 years,4-5 yearsTwo year,False,10.645151515151516,0.5555555555555556,62.68363636363636,3526.2,270
3428-MMGUB,True,False,False,False,60,True,True,True,False,False,True,False,True,False,Two year,True,Electronic check,89.55,5231.2,False,5,85.75737704918032,4-5 years,4-5 yearsTwo year,True,14.292896174863388,0.5555555555555556,84.28934426229507,5373.0,300
6549-BTYPG,False,False,True,False,60,False,False,True,False,True,True,True,True,True,Two year,False,Credit card (automatic),60.8,3603.45,False,6,59.07295081967213,4-5 years,4-5 yearsTwo year,False,8.438992974238875,0.6666666666666666,58.07622950819672,3648.0,360
7823-JSOAG,True,False,False,False,3,True,True,True,False,False,False,False,False,False,Month-to-month,False,Electronic check,74.5,217.45,False,3,54.3625,<1 year,<1 yearMonth-to-month,True,13.590625,0.3333333333333333,35.7375,223.5,9
3705-RHRFR,False,False,True,False,69,True,True,True,True,False,False,False,True,True,Two year,False,Bank transfer (automatic),99.15,6875.35,False,6,98.21928571428572,5+ years,5+ yearsTwo year,True,14.031326530612246,0.6666666666666666,96.80285714285716,6841.35,414
9374-YOLBJ,False,False,True,True,1,True,False,False,False,False,False,False,False,False,Month-to-month,False,Electronic check,19.25,19.25,False,1,9.625,<1 year,<1 yearMonth-to-month,False,4.8125,0.1111111111111111,0.0,19.25,1
9074-KGVOX,True,False,True,True,50,False,False,True,True,False,False,False,True,False,Month-to-month,True,Credit card (automatic),39.45,2021.35,False,3,39.6343137254902,4-5 years,4-5 yearsMonth-to-month,False,9.908578431372549,0.3333333333333333,38.86078431372549,1972.5,150
6128-DAFVY,False,False,False,False,56,False,False,True,False,False,False,False,True,True,Month-to-month,True,Credit card (automatic),44.85,2564.95,False,3,44.99912280701754,4-5 years,4-5 yearsMonth-to-month,False,11.249780701754386,0.3333333333333333,44.21228070175439,2511.6,168
9933-QRGTX,False,False,True,False,60,True,False,True,True,False,False,True,True,True,Two year,True,Electronic check,97.2,5611.75,False,6,91.99590163934428,4-5 years,4-5 yearsTwo year,True,13.142271662763466,0.6666666666666666,90.40245901639344,5832.0,360
4476-OSWTN,True,True,True,False,69,True,True,True,True,False,True,True,True,True,One year,True,Mailed check,110.55,7610.1,False,8,108.71571428571428,5+ years,5+ yearsOne year,True,12.07952380952381,0.8888888888888888,107.13642857142855,7627.95,552
3751-KTZEL,False,False,False,False,1,False,False,True,False,False,False,False,False,True,Month-to-month,False,Mailed check,35.05,35.05,True,2,17.525,<1 year,<1 yearMonth-to-month,False,5.841666666666666,0.2222222222222222,0.0,35.05,2
1977-STDKI,False,True,False,False,1,True,False,True,False,True,False,False,False,False,Month-to-month,True,Electronic check,73.0,73.0,True,3,36.5,<1 year,<1 yearMonth-to-month,True,9.125,0.3333333333333333,0.0,73.0,3
5066-GFJMM,False,False,True,False,3,True,False,False,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.9,45.75,False,1,11.4375,<1 year,<1 yearMonth-to-month,False,5.71875,0.1111111111111111,6.4625,59.7,3
2661-GKBTK,True,False,True,True,60,True,False,True,False,True,False,True,True,True,Two year,False,Bank transfer (automatic),76.95,4543.95,False,6,74.49098360655738,4-5 years,4-5 yearsTwo year,True,10.641569086651057,0.6666666666666666,73.22950819672131,4617.0,360
0458-HEUZG,False,False,False,False,13,False,False,True,False,False,True,True,False,False,Two year,False,Mailed check,35.4,450.4,False,3,32.17142857142857,1-2 years,1-2 yearsTwo year,False,8.042857142857143,0.3333333333333333,29.642857142857142,460.2,39
7268-WNTCP,True,False,True,True,62,True,False,False,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.45,1297.35,False,1,20.59285714285714,5+ years,5+ yearsTwo year,False,10.29642857142857,0.1111111111111111,20.26825396825397,1267.9,62
0824-VWDPO,False,False,False,False,45,True,True,True,True,True,False,False,False,True,One year,False,Bank transfer (automatic),96.75,4442.75,False,6,96.58152173913044,3-4 years,3-4 yearsOne year,True,13.797360248447204,0.6666666666666666,94.47826086956522,4353.75,270
8409-WQJUX,False,False,False,False,25,False,False,True,False,False,True,True,True,True,One year,False,Electronic check,54.2,1423.15,False,5,54.73653846153847,2-3 years,2-3 yearsOne year,False,9.122756410256413,0.5555555555555556,52.65192307692308,1355.0,125
2578-JQPHZ,True,False,False,False,44,True,False,True,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),100.1,4378.35,False,6,97.29666666666668,3-4 years,3-4 yearsTwo year,True,13.899523809523812,0.6666666666666666,95.07222222222222,4404.4,264
3278-FSIXX,False,False,False,False,2,True,False,True,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.25,74.2,False,2,24.73333333333333,<1 year,<1 yearMonth-to-month,False,8.244444444444445,0.2222222222222222,9.65,90.5,4
5813-UECBU,True,True,False,False,33,True,True,True,False,True,True,False,False,False,Month-to-month,True,Credit card (automatic),83.85,2716.3,True,5,79.89117647058823,2-3 years,2-3 yearsMonth-to-month,True,13.315196078431372,0.5555555555555556,77.42500000000001,2767.05,165
0328-GRPMV,False,False,False,False,1,True,False,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.1,70.1,True,2,35.05,<1 year,<1 yearMonth-to-month,False,11.683333333333332,0.2222222222222222,0.0,70.1,2
9746-UGFAC,False,False,False,False,22,True,False,False,False,False,False,False,False,False,One year,False,Bank transfer (automatic),20.85,450.65,False,1,19.593478260869563,1-2 years,1-2 yearsOne year,False,9.796739130434782,0.1111111111111111,18.686956521739127,458.7000000000001,22
2946-KIQSP,False,False,False,False,35,False,False,True,False,False,True,True,False,False,Month-to-month,True,Mailed check,33.45,1175.85,False,3,32.662499999999994,2-3 years,2-3 yearsMonth-to-month,False,8.165624999999999,0.3333333333333333,31.73333333333333,1170.75,105
0625-AFOHS,False,False,True,True,29,True,False,False,False,False,False,False,False,False,Two year,False,Mailed check,20.2,558.8,False,1,18.626666666666665,2-3 years,2-3 yearsTwo year,False,9.313333333333333,0.1111111111111111,17.95333333333333,585.8,29
6726-WEXXK,True,True,True,False,27,True,True,True,True,False,True,False,False,False,One year,True,Electronic check,85.9,2220.1,False,5,79.28928571428571,2-3 years,2-3 yearsOne year,True,13.214880952380952,0.5555555555555556,76.22142857142856,2319.3,135
4636-OLWOE,True,False,False,True,54,True,False,True,False,True,True,True,False,False,One year,True,Electronic check,61.0,3283.05,False,5,59.691818181818185,4-5 years,4-5 yearsOne year,False,9.948636363636364,0.5555555555555556,58.58272727272728,3294.0,270
4342-HENTK,False,True,False,False,2,True,False,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.65,142.35,True,2,47.45,<1 year,<1 yearMonth-to-month,True,15.816666666666665,0.2222222222222222,23.899999999999995,141.3,4
4685-ERGHK,True,False,False,False,57,True,True,True,False,False,False,False,True,False,One year,True,Electronic check,86.9,4939.25,False,4,85.15948275862068,4-5 years,4-5 yearsOne year,True,17.031896551724138,0.4444444444444444,83.66120689655173,4953.3,228
0885-HMGPY,True,False,False,False,62,True,True,True,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),69.4,4237.5,False,7,67.26190476190476,5+ years,5+ yearsTwo year,False,8.407738095238095,0.7777777777777778,66.16031746031747,4302.8,434
5003-OKNNK,False,False,True,True,15,True,False,False,False,False,False,False,False,False,One year,False,Credit card (automatic),20.35,335.95,False,1,20.996875,1-2 years,1-2 yearsOne year,False,10.4984375,0.1111111111111111,19.725,305.25,15
4195-SMMNX,True,False,False,False,2,True,False,False,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.35,33.2,True,1,11.066666666666668,<1 year,<1 yearMonth-to-month,False,5.533333333333334,0.1111111111111111,4.283333333333334,40.7,2
7208-PSIHR,False,False,True,False,70,True,True,True,False,False,True,True,True,True,Two year,True,Bank transfer (automatic),104.3,7188.5,False,7,101.24647887323944,5+ years,5+ yearsTwo year,True,12.65580985915493,0.7777777777777778,99.7774647887324,7301.0,490
4012-ZTHBR,False,False,True,True,21,True,False,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.95,926.25,False,2,42.10227272727273,1-2 years,1-2 yearsMonth-to-month,False,14.034090909090908,0.2222222222222222,40.059090909090905,943.95,42
0489-WMEMG,False,False,False,True,23,True,False,True,False,False,False,True,False,False,One year,True,Electronic check,49.45,1119.35,False,3,46.63958333333333,1-2 years,1-2 yearsOne year,False,11.659895833333332,0.3333333333333333,44.57916666666666,1137.35,69
7435-ZNUYY,True,False,False,False,6,True,False,False,False,False,False,False,False,False,One year,False,Mailed check,20.6,116.6,False,1,16.657142857142855,<1 year,<1 yearOne year,False,8.328571428571427,0.1111111111111111,13.714285714285714,123.6,6
1354-YZFNB,True,False,True,True,4,True,False,False,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.55,68.8,False,1,13.76,<1 year,<1 yearTwo year,False,6.88,0.1111111111111111,9.85,78.2,4
6956-SMUCM,False,False,False,False,3,True,False,True,True,False,True,False,True,True,Month-to-month,True,Credit card (automatic),99.0,287.4,True,6,71.85,<1 year,<1 yearMonth-to-month,True,10.264285714285714,0.6666666666666666,47.1,297.0,18
2985-FMWYF,False,False,False,False,23,True,True,True,False,False,False,False,True,True,Month-to-month,True,Electronic check,93.5,2341.55,False,5,97.56458333333336,1-2 years,1-2 yearsMonth-to-month,True,16.260763888888892,0.5555555555555556,93.66875,2150.5,115
2812-ENYMO,True,False,False,False,26,False,False,True,True,False,False,True,True,True,One year,False,Credit card (automatic),54.55,1362.85,False,5,50.47592592592592,2-3 years,2-3 yearsOne year,False,8.412654320987654,0.5555555555555556,48.45555555555556,1418.3,130
2717-HVIZY,False,False,False,True,8,True,False,False,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.05,163.6,False,1,18.177777777777777,<1 year,<1 yearMonth-to-month,False,9.088888888888889,0.1111111111111111,15.949999999999998,160.4,8
3223-WZWJM,True,False,False,False,26,True,True,True,False,False,False,False,False,True,Month-to-month,True,Electronic check,83.95,2254.2,True,4,83.48888888888888,2-3 years,2-3 yearsMonth-to-month,True,16.697777777777777,0.4444444444444444,80.37962962962963,2182.7000000000003,104
3422-GALYP,True,False,False,False,2,True,True,True,False,True,False,False,False,False,Month-to-month,True,Electronic check,79.45,145.15,False,4,48.38333333333333,<1 year,<1 yearMonth-to-month,True,9.676666666666666,0.4444444444444444,21.9,158.9,8
9053-JZFKV,True,False,False,False,67,True,True,True,True,True,True,True,True,True,Two year,False,Credit card (automatic),116.2,7752.3,True,9,114.00441176470588,5+ years,5+ yearsTwo year,True,11.400441176470588,1.0,112.29558823529412,7785.400000000001,603
2530-ENDWQ,False,False,True,False,71,True,True,True,False,False,False,False,True,True,Two year,True,Bank transfer (automatic),93.7,6585.35,True,5,91.46319444444444,5+ years,5+ yearsTwo year,True,15.243865740740745,0.5555555555555556,90.16180555555556,6652.7,355
2890-WFBHU,False,False,False,False,59,True,True,True,True,True,True,True,False,True,One year,False,Credit card (automatic),79.85,4786.1,False,8,79.76833333333335,4-5 years,4-5 yearsOne year,True,8.863148148148149,0.8888888888888888,78.4375,4711.15,472
0327-WFZSY,True,False,True,True,39,True,True,True,False,False,True,False,True,True,One year,False,Electronic check,100.0,3835.55,False,6,95.88875,3-4 years,3-4 yearsOne year,True,13.698392857142858,0.6666666666666666,93.38875,3900.0,234
7977-HXJKU,True,False,False,True,21,True,False,False,False,False,False,False,False,False,Two year,False,Mailed check,19.6,397.0,False,1,18.045454545454547,1-2 years,1-2 yearsTwo year,False,9.022727272727272,0.1111111111111111,17.154545454545453,411.6,21
